Date;KOMMUNIKATIONSDIENSTE (.SPLRCL);DISKRETIONÄRE KONSUMGÜTER(.SPLRCD);GRUNDBEDARFSGÜTER(.SPLRCS);ENERGIE(.SPNY);FINANZSEKTOR(.SPSY);GESUNDHEITSWESEN(.SPXHC);INDUSTRIE(.SPLRCI);TECHNOLOGIE(.SPLRCT);MATERIALIEN(.SPLRCM);IMMOBILIEN(.SPLRCR);VERSORGUNGSUNTERNEHMEN(.SPLRCU)
03.02.2020;185.16;997.96;648.19;400.02;500.06;1164.64;683.84;1720.68;369.72;243.94;351.22
31.01.2020;182.84;992.01;648.25;405.45;497.1;1153.96;684.12;1705.61;361.99;243.62;350.08
30.01.2020;185.19;983.92;655.54;418.79;507.35;1177.34;700.16;1701.97;370.16;246.98;351.64
29.01.2020;186.67;984.65;648.73;415.12;501.09;1186.54;699.57;1670.68;372.35;246.33;348.53
28.01.2020;187.48;985.22;652.12;419.59;501.89;1189.86;695.72;1711.11;371;247.88;347.48
27.01.2020;185.29;975.64;651.35;417.87;496.28;1184.21;691.38;1718.85;367.4;247.14;346.2
24.01.2020;188.48;990.75;653.43;429.71;504.03;1193.25;704.53;1710.58;375.28;248.17;347.25
23.01.2020;190.47;1004.12;657.7;434.81;510.99;1213.6;707.9;1704.33;377.88;248.75;346.11
22.01.2020;191.12;1002.92;659.44;436.39;512.19;1219.64;700.02;1705.75;378.4;246.37;342.96
21.01.2020;191.01;1003.97;658.8;440.32;510.83;1218.2;704.1;1693.66;379.89;248.33;341.95
17.01.2020;191.1;1005.68;656.56;448.77;515.28;1217.69;711.83;1670.26;383.98;245.7;339.11
16.01.2020;189.4;1002.85;654.89;451.74;513.07;1216.96;711.84;1669.08;382.12;245.37;336.55
15.01.2020;188.15;993.95;652.87;451.21;509.14;1210.62;704.75;1679.09;379.93;243.44;334.52
14.01.2020;187.52;996.51;648.68;454.26;511.95;1200.43;704.15;1656.82;377.51;241.57;329.88
13.01.2020;188.08;997.67;648.53;454.25;513.18;1193.9;704.16;1659.95;378.97;242.77;328.97
10.01.2020;186.63;994.48;644.13;453.87;509.47;1198.13;697.97;1641.38;373.89;239.8;326.82
09.01.2020;186.92;999.92;644.96;456.79;513.48;1197.64;702.98;1624.59;375.48;237.55;326.03
08.01.2020;186.44;994.37;640.26;453.36;509.56;1192.03;699.78;1626.38;374.25;237.4;324.33
07.01.2020;185.17;992.87;637.39;461.39;506.82;1184.41;698.18;1621.68;372.41;236.4;324.34
06.01.2020;185.24;994.12;642.07;462.34;510.23;1187.27;699.04;1639.12;373.19;239.26;324.98
03.01.2020;183.01;990.5;640.55;458.77;510.52;1180.33;699.23;1611.17;374.88;239.06;324.18
02.01.2020;184.03;999.01;641.67;460.34;516.21;1190.45;700.05;1605.15;381.07;237.14;323.82
31.12.2019;181.64;986.29;646.97;456.46;511.39;1188.2;687.6;1614.7;385.85;240.32;328.36
30.12.2019;181.28;984.82;646.58;453.39;509.9;1184.66;687.4;1614.34;382.97;238.8;326.67
27.12.2019;183.16;991.94;649.97;454.96;511.89;1192.49;691.34;1602.48;384.5;239.11;326.82
26.12.2019;183.42;991.42;647.39;457.11;512.59;1191.73;691.59;1601.86;385.48;238.28;325.96
24.12.2019;181.94;977.43;646.51;457.06;509.79;1193.14;689.99;1597.04;383.91;236.99;325.36
23.12.2019;182.18;976.16;646.79;457.28;509.28;1194.33;692.34;1588.02;383.65;236.59;325.02
20.12.2019;182.8;977.43;648.97;452.48;510.17;1190.45;687.99;1576.83;382.07;237.88;328.25
19.12.2019;182.1;976.28;644.75;448.55;509.88;1181.27;684.03;1577.8;380.36;236.33;325.71
18.12.2019;180.67;972.81;640.66;448.83;509.73;1176.7;682.08;1580.49;379.11;233.83;325.89
17.12.2019;180.14;972.84;643.01;447.47;512.16;1175.27;685.49;1566.91;380.02;230.77;324.48
16.12.2019;180.12;967.51;643.49;447.64;509.67;1176.3;686;1556.93;379.33;233.47;323.71
13.12.2019;178.27;963.4;641.18;441.35;507.63;1163.7;686.22;1540.24;377.56;231.71;319.58
12.12.2019;178.85;963.02;639.1;445.4;510.03;1165;688.12;1529.43;380.66;231.3;316.92
11.12.2019;178.86;954.67;639.6;436.81;500.03;1154.8;682.25;1529.38;375.27;234.7;318.48
10.12.2019;178.32;951.86;638.63;437.49;501.06;1152.89;677.67;1536.81;372.62;236.49;317.43
09.12.2019;178.96;953.89;640.88;436.83;501.07;1151.2;678.85;1519.77;374.82;238.11;317.56
06.12.2019;179.48;953.2;639.92;437.91;502.58;1159.11;681.2;1513.86;375.29;237.79;319.12
05.12.2019;178.36;945.56;637.57;429.34;495.88;1152.01;672.74;1508.54;371.5;237.55;319.83
04.12.2019;177.67;947.67;638.77;431.48;494.04;1151.67;672.38;1521.44;369.07;237.42;319.77
03.12.2019;176.54;943.85;634.57;424.81;489.21;1141.25;670.19;1542.98;369.22;236;317.48
02.12.2019;176.69;953.48;635.73;431.49;495.74;1143.63;677.64;1548.18;371.7;234.26;315.9
29.11.2019;178.24;960.79;634.09;431.37;498.96;1148.69;688.72;1539.37;375.24;238.43;318.36
27.11.2019;178.89;968.21;635;435.78;500.03;1152.73;692.44;1538.32;376.96;239.49;318.81
26.11.2019;177.77;960.24;634.26;434.42;498.15;1147.21;693.7;1516.67;376.2;238.72;318.51
25.11.2019;177.13;952.54;629.08;438.86;498.74;1147.99;691.65;1518.52;374.24;235.33;317.3
22.11.2019;176.92;944.15;627.97;438.15;495.51;1135.88;686.73;1525.92;371.93;235.2;318.47
21.11.2019;176.69;938.08;628.86;439.68;491.78;1131.35;683.02;1537.04;371.36;236.48;318.39
20.11.2019;176.25;943;632.24;432.61;492.26;1128.87;684.1;1533.31;371.81;239.81;319.57
19.11.2019;177.66;945.67;631.08;428.17;494.73;1129.84;689.24;1529.44;376.26;239.74;317.58
18.11.2019;178.12;954.93;632.65;434.57;493.95;1122.5;690.07;1516.68;377.47;239.3;318.39
15.11.2019;177.63;951.74;629.27;440.43;493.22;1126.75;692.36;1518.68;378.32;238.11;317.84
14.11.2019;176.38;950.36;628.7;437.5;490.99;1102.38;687.64;1514.87;378.6;236.73;317
13.11.2019;175.85;947.05;629.53;438.79;490.55;1103.19;685.95;1510.51;376.75;234.76;316.28
12.11.2019;175.11;950.7;624.18;441.05;493.38;1101.98;688.7;1509.6;378.56;232.27;311.71
11.11.2019;174.59;951.46;622.74;443.65;493.2;1095.63;688.92;1500.8;376.99;234.13;310.94
08.11.2019;175.28;954.04;623.97;446.13;494.49;1100.18;688.42;1490.83;377.42;233.61;313.06
07.11.2019;174.64;953.78;623.85;449.78;494.41;1091.46;687.29;1491.04;375.94;234.16;314.25
06.11.2019;173.48;959.19;626.25;442.79;491.13;1089.91;685.74;1493.2;373.53;236.71;318.54
05.11.2019;173.83;958.64;622.98;453.17;489.12;1083.84;685.41;1485.07;373.87;235.74;317.71
04.11.2019;173.95;957.26;621.43;451.12;487.06;1093.62;684.05;1467.2;372.93;239.97;321
01.11.2019;173.25;956.17;627.3;437.36;482.76;1097.41;675.93;1468.97;370.03;242.52;325.17
31.10.2019;171.82;950.01;627.29;426.66;475.99;1095.58;661.33;1460.08;364.73;243.21;325.85
30.10.2019;171.36;954.41;628.6;428.68;478.62;1097.02;668.93;1473.62;368.78;244.09;324.36
29.10.2019;171.03;948.69;625.69;437.97;479.31;1088.55;666.71;1455.22;368.83;242.59;321.58
28.10.2019;172.68;954.33;625.95;436.14;477.97;1076.07;664.12;1438;366.38;241.66;321.23
25.10.2019;170.68;950.76;627.09;438.87;475.59;1065.01;662.43;1417.01;365.33;244.29;325.49
24.10.2019;169.48;952.78;630.4;435.5;473.26;1062.95;658.24;1415.29;361.56;247.52;329.07
23.10.2019;170.73;952.26;628.62;437.36;473.45;1069.33;657.43;1434.96;360.24;248.21;327.78
22.10.2019;169.65;956.37;625.67;434.1;471.76;1062.67;657.62;1419.82;357.88;247.78;326.58
21.10.2019;171.19;963.29;625.49;428.49;473.09;1060.84;652.36;1432.88;359.34;248.76;325.13
18.10.2019;170.48;958.79;623.45;420.67;466.45;1061.63;648.41;1436.23;360.6;247.02;323.94
17.10.2019;171.98;961.9;622.28;422.97;465.37;1065.21;654.11;1446.46;360.97;244.63;322.76
16.10.2019;170.89;958.85;619.84;422.81;464.84;1057.2;651.04;1430.66;360.28;242.99;322.03
15.10.2019;170.64;954.96;619.31;429.22;465.98;1058.45;651.32;1432.11;359.19;243.28;321.27
14.10.2019;167.92;945.88;621.8;427.54;459.86;1040.14;646.23;1411.07;356.78;242.98;322.23
11.10.2019;168.26;946.48;624.47;428.04;459.31;1040.49;647.76;1402.13;359.46;242.66;324.41
10.10.2019;166.53;935.74;625.09;422.11;453.5;1032.22;635.25;1382.07;352.72;243.36;325.54
09.10.2019;165.47;930.77;623.81;416.77;448.9;1026.94;629.83;1407.63;349.29;242.91;325.92
08.10.2019;164.85;922.52;619.12;412.37;444.47;1019.95;624.51;1414.4;345.75;242.16;324.27
07.10.2019;167.05;933.12;624.92;419.86;453.65;1038.97;634.48;1390.61;351.82;243.33;327.59
04.10.2019;166.98;937.22;629.91;423.76;455.67;1043.45;637.93;1373.62;352.92;244.12;329.06
03.10.2019;164.67;928.25;620.29;421.16;447.03;1027.12;631.02;1401.34;351.1;242.65;324.12
02.10.2019;163.32;923.3;615.86;415.93;446.3;1017.63;626.62;1413.36;349.6;239.82;323.25
01.10.2019;165.56;939.96;627.61;427.07;455.86;1033.33;639.2;1398.82;356.28;241.12;327.49
30.09.2019;167.26;947.27;629.38;437.13;465.54;1043.37;654.89;1416.98;364.66;243.6;328.49
27.09.2019;166.67;939.36;626.39;440.45;466.03;1034.11;653.53;1416.42;362.03;243.22;328.29
26.09.2019;168.23;942.86;626.9;440.45;464.93;1038.47;656.23;1399.08;362.97;245.14;329.42
25.09.2019;169.58;948.15;623.79;446.4;466.75;1045.04;655.69;1413.57;363.73;242.94;327.84
24.09.2019;167.7;939.04;622.58;445.38;463.36;1050.1;651.05;1410.34;361.71;243.13;327.93
23.09.2019;169.98;950.35;621.15;452.76;467.76;1059.7;655.24;1426.3;365.23;243.39;324.5
20.09.2019;170.66;948.16;618.9;452.25;466.96;1066.2;656.39;1423.27;366.12;242.82;324.08
19.09.2019;171.45;959.36;620.27;451.89;469.98;1059.81;660.72;1422.34;366.72;243.62;322.88
18.09.2019;171.35;961.5;620.29;453.64;471.88;1054.84;664.01;1417.4;366.17;242.95;321.72
17.09.2019;171.49;962.16;620.14;455.54;469.84;1054.78;664.94;1421.26;365.87;243.71;320.21
16.09.2019;170.99;956.4;616.76;462.55;469.39;1053.26;665.21;1430.86;363.3;240.35;317.38
13.09.2019;172.31;969.05;622.72;447.81;471.68;1055.71;666.21;1423.77;369.31;237.93;317.12
12.09.2019;172.39;970.88;627.45;444.25;467.76;1056.44;662.79;1409.53;365.16;241;318.94
11.09.2019;171.76;965.83;625.55;447.08;465.6;1057.71;662.29;1416.49;362.54;239.66;318.51
10.09.2019;170.15;964.29;623.01;446.98;462.85;1047.12;655.99;1426.76;359.08;240.42;315.43
09.09.2019;170.2;967.99;626.83;441.27;460.99;1044.07;649.5;1428.93;355.58;243.75;315.12
06.09.2019;169.82;965.06;628.52;433.24;454.01;1053.74;647.68;1399.16;357.38;245.89;317.09
05.09.2019;170.2;963.01;625.55;431.01;453.94;1050.46;646.62;1375.65;355.68;245.36;318.15
04.09.2019;167.52;945.05;630.18;425.6;445.49;1040.31;635.4;1393.25;354.95;247.69;321.98
03.09.2019;164.87;936.98;624.42;419.76;440.72;1040.16;627.22;1393.07;351.16;245.61;321.51
30.08.2019;166.58;940.47;621.27;422.09;445.65;1046.74;636.24;1369.42;354.28;242.44;315.97
29.08.2019;166.71;945.77;622.31;421.74;443.89;1045;633.48;1368.12;351.92;242.22;315.82
28.08.2019;164.51;932.02;622.33;415.71;437.42;1037.01;622.48;1369.95;347.86;240.46;313.8
27.08.2019;163.68;921.94;616.53;409.96;433.46;1029.73;615.97;1351.11;344.88;239.65;314.62
26.08.2019;163.52;925.72;618.33;412.53;436.5;1035.41;618.66;1397.29;344.55;240.59;314.19
23.08.2019;161.06;916.38;611.45;410.68;431.84;1025.47;614.12;1400.95;343.54;238.16;310.52
22.08.2019;165.36;942.34;621.65;425.02;443.07;1049.81;631.18;1384.62;352.12;241.27;313.82
21.08.2019;165.64;942.92;618.97;427.08;440.32;1054.96;630.3;1391.95;354.6;240.24;313.61
20.08.2019;164.99;926;616.85;423.89;438.32;1047.12;626.1;1370.62;352.74;239.05;311.51
19.08.2019;166.64;926.72;624.42;428.01;444.53;1056.18;630.49;1345.34;357.08;241;312.07
16.08.2019;164.35;915.32;618.62;419.03;440.19;1045.86;624.22;1347.85;354.34;238.85;309.93
15.08.2019;162.44;905.42;611.74;414.12;432.16;1033.52;612.61;1391.09;348.22;237.36;308.83
14.08.2019;161.67;906.1;602.63;416.27;430.82;1029.94;614.04;1357.6;348.25;234.23;304.99
13.08.2019;166.78;935.46;612.34;434.15;446.72;1059.98;632.99;1374.82;359.97;237.98;307.88
12.08.2019;164.26;919.71;605.05;429.65;441.29;1046.29;625.84;1392.17;355.94;237.55;307.4
09.08.2019;165.94;933.03;609.05;435.96;449.93;1057.12;634.46;1359.7;361.64;238.18;308.29
08.08.2019;167.28;942.18;612.59;441.49;451.27;1055.21;639.8;1351.07;364.21;238.02;308.18
07.08.2019;163.64;923.86;605.27;429.08;443.89;1040.86;629.32;1329.68;357.46;234.35;305.06
06.08.2019;164.33;920.96;598.32;432.35;449.34;1041.18;630.03;1386.07;352.8;232.18;304.4
05.08.2019;162.14;907.67;592.59;432.63;442.67;1028.13;620.74;1409.78;352.51;229.48;300.49
02.08.2019;167.01;933.12;608.99;445.85;457.56;1052.76;638.4;1417.35;359.06;234.05;305.1
01.08.2019;168.35;941.7;608.27;451.93;458.55;1055.1;642.57;1438.48;363.47;232.28;304.94
31.07.2019;169.18;954.09;611.23;462.47;469.45;1054.04;655.57;1448.58;365.54;231.76;301.9
30.07.2019;171.08;965.48;623.64;464.95;471.49;1064.57;662.55;1449.31;371.05;232.46;303.49
29.07.2019;172.23;972.17;622.5;459.92;472.36;1069.15;660.02;1441.26;368.87;230.41;305.83
26.07.2019;173.05;977.85;620.94;461.46;476.09;1064.81;661.19;1452.75;370.11;229.35;304.33
25.07.2019;167.61;975.69;613.65;463.77;471.42;1060.39;662.3;1440.39;369.95;228.6;303.08
24.07.2019;167.74;981.91;613.89;469.21;474.23;1066.28;663.68;1432.44;372.84;229.71;303.99
23.07.2019;166.27;976.68;617.82;467.32;469.93;1065.93;661.01;1415.14;372.92;229.88;303.77
22.07.2019;165.77;971.08;613.96;466.07;464.65;1059.39;652.93;1423.02;365.66;227.57;305.64
19.07.2019;165.51;969.52;617.25;464.01;463.68;1061.01;652.22;1411.65;366.59;227.67;306.2
18.07.2019;167.72;976.38;621.45;461.75;465.94;1072.41;649.23;1415.8;365.68;231.58;310.7
17.07.2019;169.22;978.51;616.39;461.79;462.15;1066.6;647.63;1428.79;364.12;231.92;308.26
16.07.2019;170.73;987.4;617.2;467.15;466.27;1066.4;662.02;1424.52;367.37;232.86;306.93
15.07.2019;170.84;989.17;617.13;472.47;467.48;1071.79;657.74;1413.28;366.68;233.29;308.69
12.07.2019;170.73;985.83;615.88;476.89;469.97;1069.57;660.45;1408.51;366.04;233;307.55
11.07.2019;169.66;975.46;613.83;475.13;467.11;1082.31;648.92;1397.3;362.33;233.92;309.53
10.07.2019;169.81;973.86;612.31;474.26;464.34;1082.1;644.35;1392.92;360.78;236.79;309.42
09.07.2019;167.69;970.09;607.84;467.7;466.49;1078.19;646.22;1403.17;361.46;235.56;308.44
08.07.2019;167.22;966.92;611.41;467.3;464.87;1077;647.59;1405.88;365.16;234.33;308.25
05.07.2019;168.73;965.13;610.37;466.84;467.83;1085.09;652.39;1396.41;369.06;233.46;307.9
03.07.2019;168.41;964.02;613.4;466.33;466.05;1093.05;655.8;1392.41;371.02;234.79;308.42
02.07.2019;167.22;956.88;605.19;463.54;463.29;1083.21;652.38;1372.56;369.15;231.39;305.84
01.07.2019;165.46;953.84;600.1;471.74;464.14;1078.6;653.25;1370.6;369.66;227.26;302.09
28.06.2019;164.23;945.58;597.34;471.28;458.92;1072.47;651.69;1366.8;367.14;227.91;303.04
27.06.2019;162.96;943.24;596.93;465.73;452.57;1068.53;645.41;1352.02;364.02;227.23;301.47
26.06.2019;162.26;937.7;596.4;469.46;448.44;1061.9;644.8;1377.33;362.76;225.59;301.09
25.06.2019;163.1;933.85;604.77;462.36;449.17;1075.31;643.5;1375.25;363.43;230.09;307.71
24.06.2019;165.75;943.98;605.09;466.21;450.77;1079.75;648.24;1381.59;363.43;233.24;309.64
21.06.2019;165.57;948.84;603.48;470.57;452.28;1085.15;649.74;1362.09;361.81;234.31;309.59
20.06.2019;164.91;952.29;605.44;466.74;453.5;1080.43;653.07;1356.19;362.98;236.91;308.15
19.06.2019;163.87;946.09;600.58;456.65;451.26;1076.1;642.69;1333.28;358.65;235.66;306.49
18.06.2019;163.57;943.84;598.13;457.67;452.2;1065.9;642.81;1331.07;360.33;234.07;304.03
17.06.2019;162.9;936.83;601.58;451.55;446.34;1057.19;630.86;1342.19;357.59;234.86;304.98
14.06.2019;161.19;935.89;602.85;447.48;450.55;1052.28;632.91;1339.26;360.98;232.25;306.01
13.06.2019;160.57;933.63;602.65;450.81;449.39;1055.35;635.39;1347.03;362.68;231.49;303
12.06.2019;158.76;925.32;602.01;445.26;448.34;1056.56;632;1346.78;360.6;231.29;302.54
11.06.2019;159.21;926.32;601.76;451.75;452.63;1051.17;630.73;1333.69;359.48;230.69;298.56
10.06.2019;158.75;923.23;599.32;451.19;452.62;1053.78;636.44;1308.5;359.72;230.28;300.64
07.06.2019;158.98;913.6;599.31;449.69;448.64;1050.52;635.64;1294.44;359.2;230.98;302.45
06.06.2019;156.67;899.4;593.26;447.85;449.52;1037.29;630.22;1276.85;356.7;230.38;304.8
05.06.2019;155.99;894.97;588.49;440.25;447.87;1034.02;630.18;1236.49;352.72;230.04;303.47
04.06.2019;155.8;891.08;581.98;445.06;445.34;1027.09;623.5;1258.6;349.98;224.81;297.11
03.06.2019;153.13;868.21;577.48;438.01;433.6;1010.07;609.09;1279.09;340.58;226.07;296.99
31.05.2019;157.52;878.54;569.93;432.1;430.65;1007;604.8;1271.44;329.32;225.08;293.95
30.05.2019;160.81;891.34;578.06;439.19;437.11;1014.93;613.78;1279.08;333.44;223.35;292.65
29.05.2019;160.85;886.86;576.17;444.45;439.07;1009.65;611.41;1283.32;333.05;221.91;293.05
28.05.2019;162.65;894.77;580.27;447.24;439.55;1019.38;614.2;1282.69;333.24;224.51;297.03
24.05.2019;162.38;899.17;590.84;452.22;444.42;1033.95;620.08;1305.25;336.33;227;301.9
23.05.2019;162.37;897.92;593.21;451.53;441.03;1032.68;619.8;1312.69;334.66;226.66;302.53
22.05.2019;164.44;910.1;593.6;466.1;447.7;1036.5;629.83;1297.15;339.86;225.51;300.07
21.05.2019;164.39;918.37;590.35;473.58;449.95;1029.96;635.01;1320.19;342.11;224.59;297.64
20.05.2019;162.83;913.17;592.18;468.55;446.13;1021.56;627.59;1331.12;337.02;222.72;297.46
17.05.2019;164.76;919.56;593.5;468.23;445.52;1021.94;629.36;1318.1;342.01;226.39;296.96
16.05.2019;165.55;926.99;594.62;473.19;448.19;1023.65;636.37;1305.26;343.72;226.77;295.53
15.05.2019;163.97;917.78;590.2;471.42;443.33;1016.01;630.91;1284.72;339.18;225.58;293.82
14.05.2019;160.58;910.67;585.54;469.26;445.47;1013.28;630.14;1334.23;339.99;224.14;294.22
13.05.2019;160.19;902.79;583.37;464.19;441.95;1009.16;623.48;1331.85;337.24;223.35;296.79
10.05.2019;164.33;930.2;588.24;471.66;455.03;1027.08;641.72;1340.96;344.74;223.35;293.54
09.05.2019;163.98;929.78;581.44;471.27;452.67;1027.78;639.3;1343.21;340.41;220.85;288.54
08.05.2019;164.28;933.77;582.69;470.95;453.3;1029.92;640.58;1372.25;343.17;220.13;288.8
07.05.2019;164.87;934.39;583.58;471.23;454.6;1028.7;640.52;1383.55;343.52;220.03;292.84
06.05.2019;167.14;948.21;589.48;474.19;462.42;1049.13;653.88;1370.58;349.89;224.01;293.76
03.05.2019;167.45;954.28;590.44;474.5;465.52;1043.06;660.25;1378.01;354.79;224.97;295.65
02.05.2019;165.53;941.13;586.12;470.54;461.7;1035.18;652.17;1381.76;351.31;223.49;293.75
01.05.2019;166.37;941.37;586.68;478.74;460.97;1030.29;653.03;1378.82;353.23;223.16;294.58
30.04.2019;167.49;952.14;593.64;489.38;464.95;1033.35;657.97;1378.9;359.84;223.07;297.75
29.04.2019;171.89;954.06;586.44;489.24;464.22;1027.85;654.68;1383.78;356.71;220.45;292.85
26.04.2019;170.44;957.39;585.93;490.47;459.96;1030.02;652.91;1383.8;357.37;222.81;294.72
25.04.2019;169.15;948.6;580.6;496.5;455.67;1020.19;648.24;1383.91;354.45;221.3;294.25
24.04.2019;167.34;953.13;584.96;497.89;454.49;1008.77;661.38;1368.48;359.1;221.69;292.98
23.04.2019;168.6;953.4;584.46;507.26;455.13;1010.15;663.44;1365.38;361.14;219.99;291.39
22.04.2019;167.17;941.93;585.13;507.08;452.49;994.29;657.6;1361.53;359.56;217.56;290.31
18.04.2019;165.97;943.97;585.35;496.88;453.66;993.64;659.7;1353.67;362;219.86;290.64
17.04.2019;165.74;944.47;585.56;499.51;454.76;992.27;652.43;1347.12;361.59;218.22;290.59
16.04.2019;165.49;942.64;583.44;499.94;453.93;1021.77;651.48;1347.62;363.8;220.41;291.21
15.04.2019;165.14;938.16;583.78;496.76;447.81;1042.89;647.67;1338.34;362.09;225.79;295.3
12.04.2019;164.85;936.24;579.79;499.6;450.63;1039.31;651.03;1340;363.77;227.15;295.3
11.04.2019;162.85;931.13;578.16;498.68;442.11;1049.49;642.78;1330.64;359.06;225.94;293.83
10.04.2019;162.61;929.98;577.51;498.51;439.65;1062.35;637.15;1337.63;359.27;226.26;292.22
09.04.2019;162.12;925.47;575.66;496.42;438.18;1060.94;637.24;1332.22;359.38;224.62;293.33
